ArresteeID,arrests__arrest_year,ArrestNumber,arrests__weapon
101645377.0,2018,18-018522,Unarmed
101620318.0,2018,18-015739,Unarmed
101645377.0,2018,18-015739,Unarmed
101283000.0,2017,17-025438,None
101283000.0,2018,18-008586,Unarmed
101558884.0,2018,18-008873,Unarmed
101672106.0,2018,18-021636,Unarmed
101829228.0,2019,19-003494,Unarmed
101598498.0,2019,19-003494,Unarmed
101829228.0,2018,18-040309,Unarmed
101598498.0,2018,18-040309,Unarmed
101374746.0,2018,18-013133,Unarmed
101519581.0,2018,18-004561,None
101648272.0,2018,18-018842,Unarmed
48136521.0,2018,18-018758,Unarmed
101680388.0,2018,18-022624,Handgun
101848172.0,2018,18-042727,Unarmed
101783681.0,2018,18-034975,Unarmed
101503889.0,2018,18-002546,None
9698523.0,2018,18-007976,Unarmed
101665587.0,2018,18-020885,Unarmed
101860538.0,2018,18-044314,Unarmed
101851834.0,2018,18-043193,Handgun
101441433.0,2018,18-011219,Unarmed
101635704.0,2018,18-017406,Unarmed
101673127.0,2018,18-021753,Unarmed
102347128.0,2018,18-021753,Unarmed
101673127.0,2020,20-016466,Unarmed
102347128.0,2020,20-016466,Unarmed
101681811.0,2018,18-022794,Unarmed
101502821.0,2018,18-002400,Hands/Feet
9635773.0,2018,18-031473,Unarmed
101689546.0,2018,18-024876,Unarmed
101712466.0,2018,18-024876,Unarmed
101689546.0,2018,18-023743,Unarmed
101712466.0,2018,18-023743,Unarmed
101689546.0,2018,18-043837,Unarmed
101712466.0,2018,18-043837,Unarmed
101689546.0,2018,18-026378,Unarmed
101712466.0,2018,18-026378,Unarmed
20554642.0,2018,18-016826,Unarmed
101580754.0,2017,17-030585,None
101321057.0,2017,17-030585,None
101580754.0,2018,18-011345,Unarmed
101321057.0,2018,18-011345,Unarmed
101312375.0,2018,18-011855,Unarmed
101312375.0,2019,19-023295,Unarmed
101464522.0,2018,18-013037,Unarmed
101596163.0,2018,18-013037,Unarmed
101464522.0,2017,17-049588,None
101596163.0,2017,17-049588,None
101687552.0,2018,18-023500,Unarmed
101672347.0,2018,18-021653,Firearm (Type Not Stated)
101453924.0,2018,18-026325,Unarmed
101558879.0,2018,18-008875,Unarmed
101558879.0,2018,18-022792,Unarmed
101756330.0,2018,18-031818,Unarmed
101846297.0,2018,18-042492,Unarmed
101819176.0,2018,18-039073,Unarmed
101280712.0,2018,18-042273,Unarmed
101713343.0,2018,18-026492,Unarmed
101834119.0,2018,18-022165,Unarmed
101834119.0,2018,18-040976,Unarmed
101862328.0,2018,18-044540,Unarmed
10615631.0,2018,18-038688,Unarmed
101638614.0,2018,18-017777,Knife - Pocket
101795751.0,2018,18-036453,Unarmed
101795751.0,2018,18-036697,Unarmed
101522075.0,2018,18-004839,None
101757341.0,2018,18-031914,Handgun
101568829.0,2018,18-010032,Unarmed
101821622.0,2018,18-039401,Unarmed
101887992.0,2018,18-039401,Unarmed
101821622.0,2019,19-002043,Unarmed
101887992.0,2019,19-002043,Unarmed
101606856.0,2018,18-014260,Unarmed
101696717.0,2018,18-024549,Unarmed
101804329.0,2018,18-037367,Unarmed
101673476.0,2018,18-021811,Unarmed
101670873.0,2018,18-021482,Unarmed
101747558.0,2018,18-030735,Unarmed
101739146.0,2018,18-029679,Unarmed
101799478.0,2018,18-036890,Unarmed
101397208.0,2018,18-011138,Unarmed
101397208.0,2020,20-038092,Unarmed
101740363.0,2018,18-029823,Unarmed
100432136.0,2018,18-017509,Unarmed
101788481.0,2018,18-035578,Unarmed
101722551.0,2018,18-036809,Unarmed
100666779.0,2018,18-008866,Unarmed
101837534.0,2018,18-041393,Knife - Pocket
101729277.0,2018,18-036479,Unarmed
101729277.0,2018,18-029785,Unarmed
101729277.0,2018,18-028460,Unarmed
101771765.0,2018,18-033688,Unarmed
101566854.0,2018,18-009789,Unarmed
100501466.0,2018,18-009789,Unarmed
101420043.0,2018,18-012227,Unarmed
101588262.0,2018,18-012227,Unarmed
101718926.0,2018,18-012227,Unarmed
25316511.0,2018,18-012227,Unarmed
101420043.0,2017,17-043801,None
101588262.0,2017,17-043801,None
101718926.0,2017,17-043801,None
25316511.0,2017,17-043801,None
101420043.0,2017,17-043415,None
101588262.0,2017,17-043415,None
101718926.0,2017,17-043415,None
25316511.0,2017,17-043415,None
101420043.0,2018,18-027237,Unarmed
101588262.0,2018,18-027237,Unarmed
101718926.0,2018,18-027237,Unarmed
25316511.0,2018,18-027237,Unarmed
101420043.0,2018,18-026140,Unarmed
101588262.0,2018,18-026140,Unarmed
101718926.0,2018,18-026140,Unarmed
25316511.0,2018,18-026140,Unarmed
100794363.0,2018,18-031401,Unarmed
101605666.0,2018,18-014127,Unarmed
101201089.0,2018,18-014127,Unarmed
101605666.0,2017,17-014031,None
101201089.0,2017,17-014031,None
101851767.0,2018,18-043202,Knife - Pocket
101864437.0,2018,18-044941,Unarmed
101588781.0,2018,18-019154,Unarmed
101564624.0,2018,18-009509,Unarmed
101782372.0,2018,18-034820,Handgun
101750916.0,2018,18-034915,Unarmed
101637260.0,2018,18-017588,Unarmed
48134168.0,2018,18-019458,Unarmed
48134168.0,2018,18-000191,Stabbing Instrument
48134168.0,2018,18-018259,Unarmed
48134168.0,2018,18-029260,Unarmed
9127851.0,2018,18-016091,Unarmed
101519246.0,2018,18-004534,None
101710649.0,2018,18-031550,Unarmed
101503085.0,2018,18-006499,Unarmed
101503085.0,2018,18-002439,None
101517594.0,2018,18-004320,None
101678282.0,2018,18-022371,Unarmed
101808944.0,2018,18-037901,Unarmed
101600069.0,2018,18-013450,Knife - Other
101626977.0,2018,18-016543,Unarmed
101629058.0,2018,18-016754,Knife - Pocket
100680297.0,2018,18-043685,Unarmed
100680297.0,2019,19-033112,Unarmed
100680297.0,2016,16-000015,None
10117014.0,2018,18-035770,Unarmed
101666257.0,2018,18-020953,Unarmed
101666257.0,2019,19-032277,Handgun
101559894.0,2018,18-008989,Unarmed
101732114.0,2018,18-028825,Unarmed
100045214.0,2018,18-021253,Unarmed
100045214.0,2019,19-021720,Unarmed
100045214.0,2019,19-020520,Unarmed
101557941.0,2018,18-008734,Unarmed
101850970.0,2018,18-043090,Unarmed
101579028.0,2018,18-011134,Unarmed
100992342.0,2018,18-017539,Unarmed
101830733.0,2018,18-040501,Unarmed
101504313.0,2018,18-039777,Unarmed
101790892.0,2018,18-035835,Unarmed
101507435.0,2018,18-003022,None
101808839.0,2018,18-037885,Other Firearm
100706102.0,2017,17-044635,None
100706102.0,2017,17-027405,Hands/Feet
100706102.0,2017,17-014433,None
100706102.0,2018,18-023450,Unarmed
100706102.0,2020,20-030179,Unarmed
100706102.0,2017,17-016903,Hands/Feet
100706102.0,2018,18-034212,Unarmed
100706102.0,2016,16-047678,None
100706102.0,2017,17-043752,None
26165358.0,2019,19-009502,Unarmed
26165358.0,2018,18-024794,Unarmed
101624974.0,2018,18-016275,Handgun
101681494.0,2018,18-022750,Unarmed
101681379.0,2018,18-022739,Unarmed
100476400.0,2019,19-034775,Unarmed
100476400.0,2018,18-002197,None
101705810.0,2018,18-025652,Unarmed
101721373.0,2018,18-027629,Unarmed
101114123.0,2018,18-026280,Unarmed
101736616.0,2018,18-029362,Unarmed
101383559.0,2018,18-016554,Handgun
48067112.0,2018,18-021615,Unarmed
101800077.0,2018,18-036948,Unarmed
100698083.0,2020,20-012911,Unarmed
100698083.0,2018,18-002920,None
100698083.0,2017,17-038472,None
100698083.0,2017,17-047023,None
101426480.0,2018,18-029913,Unarmed
101617495.0,2018,18-021497,Unarmed
101764766.0,2018,18-032820,Unarmed
101730998.0,2018,18-028666,Unarmed
101701453.0,2020,20-020381,Unarmed
102381042.0,2020,20-020381,Unarmed
101701453.0,2018,18-025098,Unarmed
102381042.0,2018,18-025098,Unarmed
101718434.0,2018,18-027153,Unarmed
101543018.0,2018,18-007159,Unarmed
101748479.0,2018,18-030852,Unarmed
101704225.0,2018,18-025416,Knife - Pocket
100934427.0,2018,18-040182,Unarmed
101850954.0,2018,18-043082,Unarmed
48092487.0,2019,19-027647,Unarmed
48092487.0,2018,18-045440,Unarmed
101764111.0,2018,18-032755,Gun
101719374.0,2018,18-027302,Unarmed
101576738.0,2018,18-010877,Unarmed
9617165.0,2021,21-004160,Unarmed
102576451.0,2021,21-004160,Unarmed
9617165.0,2018,18-032304,Unarmed
102576451.0,2018,18-032304,Unarmed
101582451.0,2018,18-011521,Unarmed
101754705.0,2018,18-031592,Unarmed
101559263.0,2018,18-008919,Unarmed
101793357.0,2018,18-036179,Unarmed
101614991.0,2018,18-015137,Unarmed
101517252.0,2018,18-004287,None
42016235.0,2018,18-037068,Unarmed
101684148.0,2018,18-023043,Unarmed
101799389.0,2018,18-036885,Unarmed
101636864.0,2018,18-017543,Unarmed
101586751.0,2018,18-012035,Unarmed
101495186.0,2018,18-001443,None
101501190.0,2018,18-002178,None
101444782.0,2018,18-002178,None
101501190.0,2017,17-051028,None
101444782.0,2017,17-051028,None
101501190.0,2017,17-047050,None
101444782.0,2017,17-047050,None
101805428.0,2019,19-033877,Unarmed
101805428.0,2018,18-045421,Unarmed
101729479.0,2018,18-028498,Unarmed
101666944.0,2018,18-021016,Unarmed
101702964.0,2018,18-025261,Unarmed
101737619.0,2018,18-029459,Unarmed
101612481.0,2018,18-014860,Unarmed
101746421.0,2018,18-030556,Unarmed
101747615.0,2018,18-030752,Unarmed
101711725.0,2018,18-026274,Handgun
101594978.0,2018,18-012927,Gun
101785871.0,2018,18-035241,Unarmed
101506431.0,2018,18-002882,None
101731897.0,2018,18-028803,Unarmed
101819833.0,2018,18-043057,Unarmed
101819833.0,2019,19-032523,Unarmed
101833735.0,2018,18-040943,Unarmed
101819770.0,2018,18-039148,Unarmed
101869696.0,2018,18-045562,Unarmed
101661428.0,2018,18-020346,Unarmed
101695409.0,2018,18-024374,Unarmed
101344409.0,2018,18-036688,Unarmed
101797757.0,2018,18-036688,Unarmed
101344409.0,2017,17-033747,None
101797757.0,2017,17-033747,None
101344409.0,2018,18-034263,Unarmed
101797757.0,2018,18-034263,Unarmed
101344409.0,2018,18-007228,Unarmed
101797757.0,2018,18-007228,Unarmed
101344409.0,2018,18-037218,Unarmed
101797757.0,2018,18-037218,Unarmed
101344409.0,2018,18-014561,Unarmed
101797757.0,2018,18-014561,Unarmed
101536303.0,2019,19-021373,Unarmed
101536303.0,2018,18-006308,Unarmed
101855632.0,2018,18-043656,Unarmed
101527007.0,2018,18-043656,Unarmed
101855632.0,2018,18-026157,Unarmed
101527007.0,2018,18-026157,Unarmed
101855632.0,2019,19-033763,Unarmed
101527007.0,2019,19-033763,Unarmed
101855632.0,2018,18-005448,Unarmed
101527007.0,2018,18-005448,Unarmed
101835834.0,2018,18-041196,Unarmed
20703081.0,2018,18-028643,Unarmed
100448735.0,2018,18-012655,Handgun
101722798.0,2018,18-027817,Unarmed
101542364.0,2018,18-007079,Unarmed
101603337.0,2019,19-023666,Firearm (Type Not Stated)
101603337.0,2018,18-013816,Unarmed
101493965.0,2018,18-001270,None
100489280.0,2018,18-022904,Unarmed
100489280.0,2019,19-035734,Unarmed
101792030.0,2018,18-035976,Unarmed
101764260.0,2018,18-032782,Unarmed
101591175.0,2018,18-012578,Handgun
100822171.0,2018,18-007684,Unarmed
101688331.0,2018,18-023615,Unarmed
101825647.0,2018,18-039900,Unarmed
101553615.0,2018,18-008320,Unarmed
15418428.0,2018,18-014575,Unarmed
101721600.0,2018,18-027649,Knife - Pocket
101751961.0,2018,18-039413,Unarmed
101501178.0,2018,18-002152,None
101603336.0,2018,18-013815,Unarmed
101593481.0,2018,18-012787,Unarmed
101036702.0,2016,16-046923,None
101036702.0,2018,18-031817,Unarmed
101485364.0,2018,18-000232,None
101810290.0,2018,18-038027,Unarmed
101813430.0,2018,18-038390,Unarmed
101598779.0,2016,16-011894,None
101598779.0,2018,18-013337,Unarmed
101598779.0,2017,17-009426,None
101754436.0,2018,18-031534,Unarmed
101533109.0,2018,18-007021,Unarmed
101505403.0,2018,18-002734,None
101863761.0,2018,18-044838,Unarmed
101670735.0,2018,18-021468,Unarmed
100219051.0,2018,18-003079,None
101822991.0,2018,18-039582,Unarmed
101822991.0,2018,18-042234,Unarmed
101566096.0,2018,18-009722,Unarmed
101771019.0,2018,18-033595,Unarmed
101537603.0,2018,18-006428,Unarmed
101172782.0,2020,20-013229,Unarmed
101172782.0,2019,19-013843,Unarmed
101172782.0,2018,18-030893,Unarmed
101626346.0,2018,18-016449,Handgun
101587278.0,2018,18-012111,Unarmed
101671171.0,2018,18-021514,Unarmed
101816995.0,2018,18-038808,Unarmed
101703142.0,2018,18-025285,Unarmed
101298634.0,2018,18-000189,None
101298634.0,2017,17-027579,None
101298634.0,2016,16-035571,Hands/Feet
101298634.0,2017,17-007743,None
101298634.0,2017,17-013685,None
101591130.0,2018,18-012532,Unarmed
101653880.0,2018,18-019429,Unarmed
101614891.0,2018,18-015133,Unarmed
100183899.0,2018,18-022481,Unarmed
101741625.0,2018,18-029974,Unarmed
101488351.0,2018,18-000609,None
101535640.0,2018,18-006244,Unarmed
102045804.0,2019,19-023163,Unarmed
101743614.0,2019,19-023163,Unarmed
102045804.0,2016,16-037965,None
101743614.0,2016,16-037965,None
102045804.0,2018,18-030196,Unarmed
101743614.0,2018,18-030196,Unarmed
101709285.0,2018,18-026035,Unarmed
48138283.0,2018,18-014988,Unarmed
101568731.0,2018,18-010014,Unarmed
101625576.0,2018,18-016363,Unarmed
101634224.0,2018,18-012512,Unarmed
101590875.0,2018,18-012512,Unarmed
101634224.0,2018,18-017245,Unarmed
101590875.0,2018,18-017245,Unarmed
101516082.0,2018,18-004151,None
101564309.0,2017,17-031707,None
101329506.0,2017,17-031707,None
101564309.0,2018,18-009484,Unarmed
101329506.0,2018,18-009484,Unarmed
101630190.0,2020,20-007310,Unarmed
101630190.0,2018,18-016873,Knife - Pocket
101840249.0,2018,18-041737,Unarmed
101818695.0,2018,18-039003,Unarmed
101782247.0,2018,18-034828,Unarmed
48131662.0,2018,18-012551,Unarmed
100443672.0,2018,18-032032,Unarmed
11895673.0,2018,18-028694,Unarmed
101581707.0,2018,18-011429,Unarmed
101262639.0,2018,18-043801,Unarmed
101810589.0,2018,18-038059,Other Firearm
101789932.0,2018,18-038059,Other Firearm
101810589.0,2018,18-035735,Unarmed
101789932.0,2018,18-035735,Unarmed
101738225.0,2018,18-029552,Handgun
101549587.0,2018,18-007935,Unarmed
101826250.0,2018,18-039986,Unarmed
101856853.0,2018,18-043828,Unarmed
101618168.0,2018,18-015454,Knife - Pocket
15542081.0,2018,18-016173,Unarmed
101689055.0,2018,18-023706,Knife - Pocket
101533336.0,2018,18-006008,Unarmed
101645168.0,2018,18-018462,Unarmed
101770853.0,2018,18-033569,Unarmed
101858399.0,2018,18-044072,Unarmed
101865122.0,2018,18-045028,Unarmed
101738747.0,2018,18-029627,Unarmed
101646833.0,2018,18-018698,Unarmed
101825291.0,2018,18-039853,Unarmed
101546186.0,2018,18-007470,Unarmed
101879325.0,2019,19-000920,Unarmed
101720200.0,2019,19-000920,Unarmed
101879325.0,2018,18-027449,Unarmed
101720200.0,2018,18-027449,Unarmed
101654244.0,2018,18-019476,Unarmed
101484194.0,2018,18-000090,None
43029280.0,2017,17-008558,None
43029280.0,2018,18-032772,Unarmed
43029280.0,2018,18-008630,Unarmed
43029280.0,2017,17-026852,None
101788660.0,2018,18-042108,Unarmed
101788660.0,2018,18-035611,Knife - Pocket
101141164.0,2018,18-009746,Unarmed
101614647.0,2018,18-015099,Unarmed
101381883.0,2017,17-038778,None
101381883.0,2018,18-005390,Unarmed
101658971.0,2018,18-020073,Unarmed
101713992.0,2018,18-026604,Unarmed
101573254.0,2018,18-010465,Unarmed
101358670.0,2018,18-036027,Unarmed
101542795.0,2018,18-007124,Unarmed
101640367.0,2018,18-017981,Unarmed
101656652.0,2018,18-019810,Unarmed
101742581.0,2018,18-030094,Unarmed
101769780.0,2018,18-033409,Unarmed
101506051.0,2018,18-002834,None
101732761.0,2018,18-028911,Unarmed
101728455.0,2018,18-028379,Unarmed
101846079.0,2018,18-042469,Unarmed
101494949.0,2018,18-001392,None
101718072.0,2018,18-027086,Unarmed
101202038.0,2018,18-021369,Unarmed
101793126.0,2018,18-036133,Unarmed
101530190.0,2018,18-005702,Unarmed
12907557.0,2018,18-005329,Unarmed
101786719.0,2018,18-035358,Unarmed
101771089.0,2018,18-033597,Unarmed
101577347.0,2018,18-010937,Unarmed
3012199.0,2018,18-020263,Unarmed
101427291.0,2018,18-020263,Unarmed
101625588.0,2018,18-020263,Unarmed
101488025.0,2018,18-020263,Unarmed
3012199.0,2018,18-000568,None
101427291.0,2018,18-000568,None
101625588.0,2018,18-000568,None
101488025.0,2018,18-000568,None
3012199.0,2017,17-044769,None
101427291.0,2017,17-044769,None
101625588.0,2017,17-044769,None
101488025.0,2017,17-044769,None
3012199.0,2018,18-000883,None
101427291.0,2018,18-000883,None
101625588.0,2018,18-000883,None
101488025.0,2018,18-000883,None
3012199.0,2018,18-016366,Unarmed
101427291.0,2018,18-016366,Unarmed
101625588.0,2018,18-016366,Unarmed
101488025.0,2018,18-016366,Unarmed
101546234.0,2018,18-007469,Other Firearm
101703626.0,2018,18-034961,Unarmed
101682614.0,2018,18-022867,Handgun
101590895.0,2018,18-012521,Unarmed
101820350.0,2018,18-039233,Unarmed
101489421.0,2018,18-000739,None
100144858.0,2018,18-026166,Unarmed
101710731.0,2018,18-026166,Unarmed
101641093.0,2018,18-018078,Unarmed
101810122.0,2018,18-018078,Unarmed
101641093.0,2018,18-037997,Other Firearm
101810122.0,2018,18-037997,Other Firearm
101641093.0,2018,18-034719,Unarmed
101810122.0,2018,18-034719,Unarmed
101582264.0,2018,18-011497,Unarmed
101711446.0,2018,18-026248,Handgun
100707616.0,2018,18-029675,Gun
101802164.0,2018,18-037173,Unarmed
101639167.0,2018,18-017823,Unarmed
101701246.0,2018,18-025065,Other Firearm
101587249.0,2018,18-012104,Unarmed
25739122.0,2018,18-000777,None
8530616.0,2018,18-008351,Unarmed
101396997.0,2018,18-038360,Unarmed
100601683.0,2018,18-043649,Unarmed
101450122.0,2018,18-019796,Unarmed
101450122.0,2018,18-008141,Unarmed
101630287.0,2018,18-016884,Unarmed
101818054.0,2018,18-038924,Unarmed
101666516.0,2018,18-020938,Unarmed
101713994.0,2018,18-026602,Unarmed
48065283.0,2016,16-028050,None
48065283.0,2018,18-027274,Unarmed
101326977.0,2018,18-023168,Unarmed
101854661.0,2018,18-043538,Handgun
8943904.0,2018,18-041469,Unarmed
101591235.0,2018,18-012563,Unarmed
101195302.0,2018,18-031331,Unarmed
101578967.0,2018,18-011132,Unarmed
101578967.0,2018,18-020211,Unarmed
101536920.0,2018,18-006361,Unarmed
101857534.0,2018,18-043956,Unarmed
100204635.0,2018,18-017728,Unarmed
101559118.0,2018,18-008904,Unarmed
101765487.0,2018,18-032908,Unarmed
101707884.0,2018,18-030588,Unarmed
25518951.0,2018,18-025507,Unarmed
101505008.0,2018,18-002691,None
101568311.0,2018,18-009972,Knife - Other
100028934.0,2020,20-024161,Knife - Pocket
100028934.0,2018,18-037285,Unarmed
100028934.0,2017,17-045274,None
100987964.0,2018,18-016334,Unarmed
101682452.0,2018,18-022852,Unarmed
101650658.0,2018,18-019077,Unarmed
101560106.0,2018,18-009009,Unarmed
101727586.0,2018,18-028349,Unarmed
102574355.0,2018,18-005748,Unarmed
101530596.0,2018,18-005748,Unarmed
102574355.0,2021,21-003875,Handgun
101530596.0,2021,21-003875,Handgun
20459418.0,2018,18-008897,Unarmed
20459418.0,2016,16-030326,None
20459418.0,2016,16-013651,None
101683272.0,2018,18-022953,Unarmed
101696532.0,2018,18-024512,Unarmed
101743294.0,2018,18-030151,Unarmed
101773858.0,2018,18-033879,Unarmed
101680312.0,2018,18-022611,Unarmed
15343624.0,2018,18-014240,Unarmed
13203010.0,2018,18-036822,Knife - Other
101786681.0,2018,18-035352,Unarmed
101631304.0,2017,17-045042,None
101429493.0,2017,17-045042,None
101631304.0,2018,18-016994,Unarmed
101429493.0,2018,18-016994,Unarmed
101582607.0,2018,18-011530,Unarmed
101639158.0,2018,18-017558,Unarmed
101639158.0,2018,18-017821,Unarmed
100389461.0,2018,18-007042,Knife - Other
101651607.0,2018,18-019177,Unarmed
101856672.0,2018,18-043789,Unarmed
101602001.0,2018,18-013645,Unarmed
101691768.0,2018,18-023989,Unarmed
101584053.0,2018,18-011717,Unarmed
101841752.0,2018,18-041910,Knife - Pocket
101706915.0,2020,20-009456,Unarmed
101706915.0,2019,19-040036,Unarmed
101706915.0,2018,18-025788,Unarmed
101550793.0,2018,18-008096,Unarmed
101562418.0,2018,18-009266,Unarmed
101845506.0,2018,18-042380,Gun
101168491.0,2018,18-011987,Unarmed
101168491.0,2018,18-005737,Unarmed
101513372.0,2018,18-003751,None
101485987.0,2018,18-000313,None
101553110.0,2018,18-008296,Unarmed
46006374.0,2018,18-036007,Stabbing Instrument
101722776.0,2018,18-027795,Unarmed
101780539.0,2018,18-034622,Unarmed
101676718.0,2017,17-050818,None
101474518.0,2017,17-050818,None
101676718.0,2018,18-015872,Unarmed
101474518.0,2018,18-015872,Unarmed
101676718.0,2018,18-007461,Unarmed
101474518.0,2018,18-007461,Unarmed
101676718.0,2018,18-022187,Unarmed
101474518.0,2018,18-022187,Unarmed
101516112.0,2018,18-004157,None
101542458.0,2018,18-044569,Unarmed
101803224.0,2018,18-037259,Unarmed
101559074.0,2018,18-008896,Unarmed
100410994.0,2018,18-041463,Unarmed
100410994.0,2018,18-016797,Unarmed
100410994.0,2018,18-045515,Unarmed
101812100.0,2018,18-038234,Unarmed
101505714.0,2018,18-002781,None
101514609.0,2018,18-003929,None
101639590.0,2018,18-017902,Unarmed
101717056.0,2018,18-026956,Unarmed
101543140.0,2018,18-007174,Unarmed
15019132.0,2018,18-034830,Stabbing Instrument
101646867.0,2018,18-018706,Unarmed
101734909.0,2018,18-029160,Unarmed
101770671.0,2018,18-033531,Unarmed
101588395.0,2018,18-012252,Unarmed
100952318.0,2018,18-022034,Unarmed
100952318.0,2017,17-034329,None
100952318.0,2016,16-041487,None
100952318.0,2017,17-018187,None
101858109.0,2018,18-044033,Unarmed
101495309.0,2018,18-001459,None
101868553.0,2018,18-045415,Unarmed
100127154.0,2017,17-022809,None
100127154.0,2016,16-027726,None
100127154.0,2017,17-021800,None
